1.000000	0.000000	110
1.000000	0.000000	210
1.000000	0.000000	310
1.000000	0.000000	410
1.000000	0.000000	510
1.000000	0.000000	610
1.000000	0.000000	710
1.000000	0.000000	810
1.000000	0.000000	910
1.000000	0.000000	1010
1.000000	0.000000	1110
1.000000	0.000000	1210
1.000000	0.000000	1310
1.000000	0.000000	1410
1.000000	0.000000	1510
1.000000	0.000000	1610
1.000000	0.000000	1710
1.000000	0.000000	1810
1.000000	0.000000	1910
1.000000	0.000000	2010
1.000000	0.000000	2110
1.000000	0.000000	2210
1.000000	0.000000	2310
1.000000	0.000000	2410
1.000000	0.000000	2510
1.000000	0.000000	2610
1.000000	0.000000	2710
1.000000	0.000000	2810
1.000000	0.000000	2910
1.000000	0.000000	3010
1.000000	0.000000	3110
1.000000	0.000000	3210
1.000000	0.000000	3310
1.000000	0.000000	3410
1.000000	0.000000	3510
1.000000	0.000000	3610
1.000000	0.000000	3710
1.000000	0.000000	3810
1.000000	0.000000	3900
1.000000	0.000000	3977
1.000000	0.000000	4028
1.000000	0.000000	4055
1.000000	0.000000	4045
1.000000	0.000000	4015
1.000000	0.000000	3999
1.000000	0.000000	3958
1.000000	0.000000	3931
1.000000	0.000000	3931
1.000000	0.000000	3938
1.000000	0.000000	3960
1.000000	0.000000	3985
1.000000	0.000000	3997
1.000000	0.000000	4004
1.000000	0.000000	4004
1.000000	0.000000	4015
1.000000	0.000000	4042
1.000000	0.000000	4080
1.000000	0.000000	4101
1.000000	0.000000	4103
1.000000	0.000000	4071
1.000000	0.000000	4028
1.000000	0.000000	4002
1.000000	0.000000	3988
1.000000	0.000000	4006
1.000000	0.000000	4028
1.000000	0.000000	4046
1.000000	0.000000	4030
1.000000	0.000000	4000
1.000000	0.000000	3995
1.000000	0.000000	3995
1.000000	0.000000	4017
1.000000	0.000000	4027
1.000000	0.000000	4035
1.000000	0.000000	4024
1.000000	0.000000	4006
1.000000	0.000000	3994
1.000000	0.000000	3982
1.000000	0.000000	3982
1.000000	0.000000	4000
1.000000	0.000000	3997
1.000000	0.000000	4008
1.000000	0.000000	4004
1.000000	0.000000	4001
1.000000	0.000000	4004
1.000000	0.000000	3997
1.000000	0.000000	3995
1.000000	0.000000	3994
1.000000	0.000000	3990
1.000000	0.000000	3992
1.000000	0.000000	3986
1.000000	0.000000	3993
1.000000	0.000000	3984
1.000000	0.000000	3997
1.000000	0.000000	3993
1.000000	0.000000	4001
1.000000	0.000000	3982
1.000000	0.000000	3984
1.000000	0.000000	3988
1.000000	0.000000	3988
1.000000	0.000000	4002
